,obsid,fitsname,snrg,snrr,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_obs,dec_obs,gaia_source_id,gaia_g_mean_mag,figname,R_mean,R_mean_err,V_mean,V_mean_err,H_mean_tri,H_mean_tri_err,K_mean_tri,K_mean_tri_err,S_tri,S_tri_err,S_MWL,S_MWL_err,H_mean_rec,H_mean_rec_err,K_mean_rec,K_mean_rec_err,S_rec,S_rec_err,condition_tag
4390,16105199,spec-55911-B91107_sp05-199.fits,71.15,110.51,6343.87,30.2,4.359,0.043,0.007,0.025,-26.45,4.03,46.204202,51.284003,4.400020521074007e+17,12.638183,CaIIHK_obsid-016105199_spec-55911-B91107_sp05-199.png,3433.750355,26.300184,2793.024671,34.766386,836.837532,92.387008,675.745683,92.906875,0.242916,0.02111,0.19064,0.016568,823.300567,118.29048,668.229969,118.585422,0.239535,0.026952, 
4391,16106224,spec-55911-B91107_sp06-224.fits,54.79,85.55,6613.31,33.07,4.188,0.047,-0.464,0.028,20.99,4.44,50.914507,51.233322,4.427019029099256e+17,12.911397,CaIIHK_obsid-016106224_spec-55911-B91107_sp06-224.png,2396.489988,20.243751,2010.667729,24.420485,580.860263,60.148182,601.297423,65.29165,0.268236,0.020235,0.210511,0.015881,566.397592,76.812829,585.757838,83.330554,0.261428,0.025784, 
4392,16106237,spec-55911-B91107_sp06-237.fits,53.89,90.29,6626.17,37.95,4.054,0.054,0.029,0.033,-25.85,5.11,49.879917,51.354034,4.428239143409532e+17,12.944611,CaIIHK_obsid-016106237_spec-55911-B91107_sp06-237.png,2272.188842,20.302159,1943.237921,24.491481,460.541296,56.836031,454.343833,72.007403,0.217033,0.021823,0.170327,0.017127,453.683693,72.550729,431.412363,92.153248,0.209966,0.027868, 
4393,16106242,spec-55911-B91107_sp06-242.fits,67.35,108.56,6652.96,36.78,4.086,0.052,0.031,0.031,-31.59,4.91,50.361923,51.610116,4.4291452097157056e+17,12.697768,CaIIHK_obsid-016106242_spec-55911-B91107_sp06-242.png,2789.803497,19.089654,2428.850672,22.895369,702.776685,53.517999,724.414068,64.818182,0.273479,0.016183,0.214626,0.0127,702.286066,68.314719,717.625873,82.786279,0.272084,0.020626, 
4394,16107032,spec-55911-B91107_sp07-032.fits,57.16,113.25,6605.46,30.1,4.158,0.043,-0.12,0.026,-32.93,4.03,48.608702,50.639035,4.367699345982966e+17,13.042429,CaIIHK_obsid-016107032_spec-55911-B91107_sp07-032.png,2332.261537,20.012123,1952.216008,24.225942,525.435484,51.442997,506.213971,62.292438,0.240788,0.018939,0.18897,0.014863,509.176032,65.555764,484.964449,79.649823,0.232033,0.024137, 
4395,16107036,spec-55911-B91107_sp07-036.fits,51.08,96.24,6605.91,33.64,4.191,0.048,-0.112,0.029,-12.72,4.55,48.871494,50.65198,4.367733705720612e+17,12.648529,CaIIHK_obsid-016107036_spec-55911-B91107_sp07-036.png,2111.703468,19.255708,1786.381293,23.189827,613.076842,54.438464,570.880252,61.646199,0.303728,0.021228,0.238366,0.01666,602.978122,69.438817,557.668215,78.850223,0.297748,0.027052, 
4396,16107080,spec-55911-B91107_sp07-080.fits,50.4,101.94,5933.19,33.8,4.14,0.048,0.02,0.029,-2.92,4.57,50.879513,50.661103,4.426246278586952e+17,12.750154,CaIIHK_obsid-016107080_spec-55911-B91107_sp07-080.png,2431.98403,23.303497,1847.016374,26.883285,556.351495,64.424959,646.218643,72.093402,0.28104,0.022716,0.22056,0.017827,543.572287,82.299609,638.889979,92.187423,0.276341,0.028972, 
4397,16107096,spec-55911-B91107_sp07-096.fits,58.95,126.4,6136.57,33.51,3.849,0.048,-0.188,0.029,-31.44,4.48,50.716662,50.686345,4.425433971362908e+17,12.439146,CaIIHK_obsid-016107096_spec-55911-B91107_sp07-096.png,2438.712981,22.754128,2047.75733,26.769668,401.261107,60.258806,374.15336,62.238417,0.172834,0.019357,0.13564,0.015191,378.494285,76.993183,367.921453,79.401529,0.16637,0.024686, 
4398,16107098,spec-55911-B91107_sp07-098.fits,66.29,112.14,5978.51,37.09,4.447,0.053,-0.015,0.032,-5.62,4.95,50.954954,50.531219,4.42619611336922e+17,12.355261,CaIIHK_obsid-016107098_spec-55911-B91107_sp07-098.png,3916.640594,27.667728,3111.334525,31.692675,894.859586,67.717827,906.857408,76.658296,0.256364,0.014635,0.201194,0.011485,883.339299,86.347001,920.467456,97.841169,0.256661,0.018631, 
4399,16108103,spec-55911-B91107_sp08-103.fits,54.89,132.78,5457.05,34.49,4.359,0.049,0.157,0.03,-8.31,4.63,49.1394734,51.2571047,4.428429152766687e+17,11.770068,CaIIHK_obsid-016108103_spec-55911-B91107_sp08-103.png,3268.175656,35.837631,2321.52129,44.646967,736.539133,111.292354,538.68361,117.437489,0.228138,0.029039,0.179043,0.02279,722.445138,142.214011,509.05711,149.940428,0.220316,0.03704, 
4400,16108119,spec-55911-B91107_sp08-119.fits,54.59,142.11,6495.87,29.05,3.969,0.041,0.088,0.025,-43.08,3.91,49.193199,51.120348,4.427928874977755e+17,12.621834,CaIIHK_obsid-016108119_spec-55911-B91107_sp08-119.png,2823.34023,30.2344,2408.227268,38.260488,617.55994,98.020021,584.219619,106.815976,0.229717,0.027794,0.180282,0.021813,595.858553,125.445531,568.319277,136.324816,0.222529,0.035473, 
4401,16108226,spec-55911-B91107_sp08-226.fits,63.89,117.24,5288.26,37.01,4.666,0.052,0.062,0.032,-1.54,4.94,48.685176,51.72241,4.4587289014386496e+17,12.317554,CaIIHK_obsid-016108226_spec-55911-B91107_sp08-226.png,3542.152591,36.147211,2474.717603,46.663014,1087.149296,124.913802,1161.358322,135.440244,0.373701,0.030841,0.29328,0.024204,1068.884972,159.557524,1172.36165,173.101491,0.372494,0.039297, 
4402,16110017,spec-55911-B91107_sp10-017.fits,72.9,80.28,6590.96,36.34,4.175,0.051,-0.009,0.031,-18.21,4.86,44.873371,52.056579,4.408728996769865e+17,12.584323,CaIIHK_obsid-016110017_spec-55911-B91107_sp10-017.png,3754.504637,20.346762,3208.007811,23.422073,1101.019951,51.773491,1013.395982,62.69959,0.303686,0.011757,0.238333,0.009227,1085.567886,65.977675,989.646756,80.124978,0.298055,0.014967, 
4403,16110146,spec-55911-B91107_sp10-146.fits,74.83,87.07,6618.73,38.79,4.193,0.055,0.036,0.033,-20.33,5.2,44.206926,51.847842,4.405030815122075e+17,12.453494,CaIIHK_obsid-016110146_spec-55911-B91107_sp10-146.png,4142.40246,22.772797,3585.046503,26.113134,1116.718235,58.148676,1052.708585,68.735153,0.280743,0.011719,0.220327,0.009197,1099.280744,74.298837,1042.91888,87.960329,0.27722,0.014952, 
4404,16110158,spec-55911-B91107_sp10-158.fits,74.24,104.63,6303.89,37.79,3.841,0.053,0.101,0.032,11.93,5.06,45.475363,51.131319,4.4002297718828134e+17,12.337713,CaIIHK_obsid-016110158_spec-55911-B91107_sp10-158.png,2925.601561,18.523927,2425.315486,21.333259,589.699337,50.178038,560.424506,52.876769,0.21494,0.01367,0.168685,0.010728,573.657082,64.133308,566.310853,67.432165,0.213042,0.017428, 
4405,16110182,spec-55911-B91107_sp10-182.fits,75.88,92.73,6329.85,39.8,4.087,0.056,0.141,0.033,-22.17,5.34,44.9118046,51.070572,4.3966044758906355e+17,11.908934,CaIIHK_obsid-016110182_spec-55911-B91107_sp10-182.png,3946.749629,22.137345,3367.345267,25.170944,907.38484,60.771328,848.675558,61.43129,0.240093,0.011866,0.188425,0.009312,890.41271,77.62149,837.642,78.288041,0.236264,0.015112, 
4406,16110232,spec-55911-B91107_sp10-232.fits,75.62,98.68,5563.15,45.54,4.344,0.064,-0.04,0.038,-91.28,6.11,45.513166,52.107245,4.4085197459721126e+17,12.457925,CaIIHK_obsid-016110232_spec-55911-B91107_sp10-232.png,2843.245049,17.798351,2219.328161,20.403964,702.382728,48.342635,498.418844,51.731931,0.237192,0.014043,0.186148,0.011021,703.169346,61.598371,481.752357,65.879548,0.234055,0.017859, 
4407,16110233,spec-55911-B91107_sp10-233.fits,60.95,77.74,6119.39,38.85,4.451,0.055,-0.114,0.033,-4.74,5.19,45.439694,52.028574,4.408455106648191e+17,12.863452,CaIIHK_obsid-016110233_spec-55911-B91107_sp10-233.png,2315.478069,17.820858,1932.94396,20.561876,608.351295,51.868362,558.925321,56.809805,0.274755,0.018192,0.215628,0.014277,603.393364,66.223576,566.538413,72.681457,0.27538,0.023211, 
4408,16112190,spec-55911-B91107_sp12-190.fits,54.38,93.65,5538.39,35.61,4.55,0.051,0.072,0.031,-4.3,4.79,50.209287,54.254472,4.467435315550081e+17,12.087052,CaIIHK_obsid-016112190_spec-55911-B91107_sp12-190.png,3962.99851,45.776445,3084.913858,57.25976,1195.333539,145.56782,912.406564,160.196327,0.299059,0.030869,0.234701,0.024226,1188.176489,186.002422,922.28315,204.37133,0.299445,0.039332, 
4409,16114061,spec-55911-B91107_sp14-061.fits,51.88,93.79,5209.53,39.8,4.459,0.057,0.233,0.034,-30.31,5.37,45.31243,52.293114,4.4085791883143386e+17,12.95791,CaIIHK_obsid-016114061_spec-55911-B91107_sp14-061.png,1820.185453,23.935476,1209.045925,32.712731,377.621174,93.911919,402.654264,90.710583,0.257582,0.04324,0.20215,0.033935,373.202303,120.151434,387.941629,115.906224,0.251266,0.055214, 
4410,16115011,spec-55911-B91107_sp15-011.fits,52.8,127.93,6544.18,31.23,4.042,0.045,-0.029,0.027,-51.51,4.21,47.138555,53.143008,4.469935673732142e+17,12.499288,CaIIHK_obsid-016115011_spec-55911-B91107_sp15-011.png,2274.69666,21.958309,1721.545045,27.754947,576.31403,62.987302,1225.173835,75.68781,0.450796,0.024962,0.353784,0.01959,571.574886,80.514056,1218.360243,96.927461,0.447905,0.03178, 
4411,16115099,spec-55911-B91107_sp15-099.fits,64.17,121.2,4956.39,37.55,4.711,0.053,-0.828,0.032,-132.28,5.01,47.020562,53.145915,4.469930906358253e+17,12.547676,CaIIHK_obsid-016115099_spec-55911-B91107_sp15-099.png,2525.297781,22.096344,1691.744683,26.943178,549.732641,63.107739,498.797616,72.361603,0.248641,0.022861,0.195134,0.017941,540.926863,80.752023,500.315588,92.459951,0.246913,0.029182, 
4412,16115186,spec-55911-B91107_sp15-186.fits,50.0,95.68,6381.25,36.39,4.104,0.052,-0.145,0.032,-51.51,4.93,47.533371,53.036372,4.4626115948802176e+17,13.002762,CaIIHK_obsid-016115186_spec-55911-B91107_sp15-186.png,2322.81208,21.950906,2001.084217,28.100758,525.917802,58.865853,586.246483,63.333821,0.257213,0.020109,0.201861,0.015782,523.447567,75.015379,587.79021,80.595037,0.256999,0.025552, 
4413,16116071,spec-55911-B91107_sp16-071.fits,53.34,96.86,5235.73,32.65,4.755,0.047,-0.121,0.028,14.49,4.4,45.890375,53.763042,4.472688962551944e+17,13.472774,CaIIHK_obsid-016116071_spec-55911-B91107_sp16-071.png,2644.021978,31.656846,1800.589627,38.06231,597.657409,88.762049,663.299251,99.414894,0.283705,0.030152,0.222651,0.023663,602.946101,113.331062,681.030369,126.418491,0.288884,0.038335, 
4414,16203049,spec-55911-GAC_082N27_B1_sp03-049.fits,52.79,90.58,5122.76,40.18,4.676,0.057,-0.348,0.035,79.61,5.42,86.687092,27.012856,3.441470024847584e+18,13.382008,CaIIHK_obsid-016203049_spec-55911-GAC_082N27_B1_sp03-049.png,1829.000492,19.310029,1222.713647,21.808163,440.393912,55.383866,370.760496,60.783151,0.265803,0.027065,0.208602,0.021241,433.535823,70.883212,380.483234,77.716316,0.266742,0.034562, 
4415,16203055,spec-55911-GAC_082N27_B1_sp03-055.fits,53.43,79.98,6601.98,39.74,4.064,0.057,-0.062,0.034,-33.03,5.35,86.425225,27.623973,3.441580079089166e+18,13.62796,CaIIHK_obsid-016203055_spec-55911-GAC_082N27_B1_sp03-055.png,2514.163814,19.749535,2144.141809,21.942896,723.240644,57.944587,720.863172,56.846174,0.310006,0.017536,0.243293,0.013762,711.307195,74.201704,722.945592,72.80776,0.307892,0.022401, 
4416,16203067,spec-55911-GAC_082N27_B1_sp03-067.fits,57.04,92.01,5328.9,38.82,4.48,0.055,-0.384,0.033,35.68,5.2,86.291521,27.677432,3.441584030458913e+18,13.449398,CaIIHK_obsid-016203067_spec-55911-GAC_082N27_B1_sp03-067.png,2234.39048,19.754932,1593.685173,21.504903,498.956856,54.456896,416.624746,55.294015,0.239175,0.020355,0.187705,0.015975,487.495365,69.815532,412.718819,70.442782,0.235161,0.02597, 
4417,16203074,spec-55911-GAC_082N27_B1_sp03-074.fits,55.72,96.48,5164.54,44.42,4.748,0.063,0.093,0.038,-17.49,5.96,86.095084,27.624595,3.4417472392164767e+18,13.353895,CaIIHK_obsid-016203074_spec-55911-GAC_082N27_B1_sp03-074.png,1647.151604,17.967688,1000.147197,20.14953,546.528792,51.619967,478.608886,59.797046,0.387239,0.0301,0.303905,0.023623,537.656443,66.107591,474.064823,76.649688,0.382171,0.038433, 
4418,16301069,spec-55911-M31_007N34_B2_sp01-069.fits,58.23,78.32,5808.45,32.92,4.272,0.047,-0.061,0.028,-72.09,4.41,11.862816,33.38939,3.61270800441711e+17,13.784363,CaIIHK_obsid-016301069_spec-55911-M31_007N34_B2_sp01-069.png,1237.147019,10.114303,928.451444,12.261036,267.428166,29.323164,221.333275,33.564307,0.225693,0.020647,0.177124,0.016204,265.158942,37.455369,217.709408,42.945957,0.222972,0.026364, 
4419,16301103,spec-55911-M31_007N34_B2_sp01-103.fits,53.77,78.55,5426.26,42.39,4.527,0.06,-0.063,0.037,-11.82,5.71,12.892798,33.151652,3.612854376904105e+17,13.577028,CaIIHK_obsid-016301103_spec-55911-M31_007N34_B2_sp01-103.png,1095.646974,11.406028,784.840206,13.748036,268.851402,34.204949,264.164599,37.42776,0.283446,0.027097,0.222448,0.021266,267.704986,43.633199,270.686953,47.91206,0.286304,0.034568, 
4420,16301132,spec-55911-M31_007N34_B2_sp01-132.fits,56.69,75.69,6149.43,33.01,4.4,0.047,0.033,0.028,-14.71,4.43,12.689034,33.175704,3.612879115915681e+17,13.807253,CaIIHK_obsid-016301132_spec-55911-M31_007N34_B2_sp01-132.png,1210.661016,9.939806,998.905287,12.281922,259.666999,28.637839,209.380289,29.563325,0.21228,0.01869,0.166598,0.014668,259.434309,36.581358,201.768194,37.782355,0.20873,0.023848, 
4421,16302040,spec-55911-M31_007N34_B2_sp02-040.fits,54.88,84.5,5735.82,32.1,4.302,0.046,-0.323,0.028,10.1,4.31,10.580795,33.643485,3.622601203885285e+17,13.703324,CaIIHK_obsid-016302040_spec-55911-M31_007N34_B2_sp02-040.png,1177.028002,8.833141,969.600596,10.330532,294.202262,24.638283,235.044056,27.369097,0.246548,0.017226,0.193491,0.013519,292.941904,31.471528,229.355795,34.993905,0.243311,0.021979, 
4422,16302052,spec-55911-M31_007N34_B2_sp02-052.fits,51.01,73.54,5982.47,35.64,4.14,0.051,-0.286,0.031,-40.31,4.82,11.597568,33.339195,3.620186057877344e+17,14.045138,CaIIHK_obsid-016302052_spec-55911-M31_007N34_B2_sp02-052.png,961.834624,7.55366,810.351805,8.7929,182.966593,22.758795,133.899332,24.28371,0.178799,0.018816,0.140322,0.014767,173.587361,29.116935,125.722398,31.056941,0.168893,0.024047, 
4423,16302128,spec-55911-M31_007N34_B2_sp02-128.fits,63.56,87.09,6377.63,28.07,4.164,0.04,-0.127,0.024,-31.54,3.75,10.872678,33.542654,3.620738562469043e+17,13.717804,CaIIHK_obsid-016302128_spec-55911-M31_007N34_B2_sp02-128.png,1508.386854,9.078865,1301.610818,10.539345,372.193557,23.835198,328.224934,26.629417,0.249259,0.012778,0.195619,0.010028,371.924911,30.458817,316.875735,34.042495,0.245125,0.016301, 
4424,16302132,spec-55911-M31_007N34_B2_sp02-132.fits,57.1,80.53,5807.65,34.42,4.117,0.049,-0.223,0.03,-48.97,4.61,10.715109,33.252027,3.616772074272132e+17,13.957463,CaIIHK_obsid-016302132_spec-55911-M31_007N34_B2_sp02-132.png,1126.280884,8.205271,909.147454,9.338427,244.420775,21.50895,204.2551,25.728942,0.220433,0.016531,0.172996,0.012973,245.154665,27.508381,199.705283,32.896655,0.218558,0.02111, 
4425,16302140,spec-55911-M31_007N34_B2_sp02-140.fits,56.3,80.31,5698.62,33.35,4.436,0.048,-0.375,0.029,-83.01,4.47,10.918071,33.442997,3.620554737868854e+17,14.108624,CaIIHK_obsid-016302140_spec-55911-M31_007N34_B2_sp02-140.png,1030.238996,7.838987,818.755013,9.070923,190.430309,23.059454,195.629997,24.561725,0.208795,0.018271,0.163862,0.014339,184.231534,29.445984,195.757608,31.401301,0.205511,0.02332, 
4426,16302180,spec-55911-M31_007N34_B2_sp02-180.fits,52.71,77.57,5635.59,36.34,4.29,0.052,-0.413,0.031,13.19,4.9,10.540957,33.784257,3.6226616770247245e+17,13.740192,CaIIHK_obsid-016302180_spec-55911-M31_007N34_B2_sp02-180.png,897.393843,7.515957,714.7903,9.260289,187.069843,22.159547,158.127807,22.995102,0.214118,0.019872,0.16804,0.015595,182.938823,28.282882,153.226988,29.392936,0.208516,0.025348, 
4427,16303008,spec-55911-M31_007N34_B2_sp03-008.fits,72.14,95.11,6090.54,30.55,4.191,0.043,-0.631,0.026,-14.5,4.08,11.882823,34.461065,3.6222940278247104e+17,13.786688,CaIIHK_obsid-016303008_spec-55911-M31_007N34_B2_sp03-008.png,1417.886905,7.396111,1175.567519,8.454675,323.284872,19.347675,248.14162,20.881314,0.220334,0.011018,0.172918,0.008647,317.865439,24.737035,242.536128,26.678772,0.216083,0.01406, 
4428,16303014,spec-55911-M31_007N34_B2_sp03-014.fits,58.04,84.81,5689.41,38.67,4.225,0.055,0.14,0.033,-28.75,5.18,11.640567,34.439838,3.622181327881861e+17,14.120806,CaIIHK_obsid-016303014_spec-55911-M31_007N34_B2_sp03-014.png,756.897558,5.783853,554.489717,6.705948,140.886898,16.367987,126.283133,18.550254,0.203731,0.018915,0.159888,0.014844,144.221779,20.896455,125.365819,23.717963,0.205574,0.024144, 
4429,16303028,spec-55911-M31_007N34_B2_sp03-028.fits,84.95,112.29,6199.39,28.23,4.126,0.039,-0.242,0.023,-23.32,3.85,11.142259,34.48508,3.624173161915283e+17,13.682896,CaIIHK_obsid-016303028_spec-55911-M31_007N34_B2_sp03-028.png,1669.364683,7.379835,1367.366639,8.189331,383.993679,18.752856,285.317212,20.267457,0.220405,0.009128,0.172974,0.007164,377.109311,23.912569,273.965478,25.922478,0.2144,0.01164, 
4430,16303042,spec-55911-M31_007N34_B2_sp03-042.fits,67.57,93.14,5982.12,32.37,4.066,0.046,-0.125,0.027,-74.82,4.32,11.486481,34.362156,3.622190605011273e+17,13.926996,CaIIHK_obsid-016303042_spec-55911-M31_007N34_B2_sp03-042.png,1142.261328,6.860261,905.672553,7.696554,265.02926,18.8833,235.108682,20.649004,0.244216,0.013718,0.191661,0.010766,263.86361,24.127516,237.898985,26.40183,0.245009,0.017508, 
4431,16303054,spec-55911-M31_007N34_B2_sp03-054.fits,56.12,85.73,5398.27,33.87,4.352,0.048,0.139,0.029,-54.95,4.55,10.987625,35.257298,3.6252668323869146e+17,14.023978,CaIIHK_obsid-016303054_spec-55911-M31_007N34_B2_sp03-054.png,629.154939,5.569671,458.139392,6.531413,361.286983,18.628961,307.618182,20.692768,0.615202,0.026064,0.48281,0.020455,364.621395,23.829729,308.253716,26.462665,0.618853,0.033114,S_rec>0.6
4432,16303067,spec-55911-M31_007N34_B2_sp03-067.fits,51.94,76.84,5367.35,41.62,4.469,0.059,0.269,0.036,-7.73,5.62,11.047464,35.250222,3.6252372400581056e+17,13.810164,CaIIHK_obsid-016303067_spec-55911-M31_007N34_B2_sp03-067.png,600.919066,5.76432,390.021513,6.600396,117.99495,16.784727,123.437593,20.731561,0.24364,0.027004,0.191208,0.021193,115.117822,21.433404,119.220629,26.30498,0.236481,0.034305, 
4433,16303074,spec-55911-M31_007N34_B2_sp03-074.fits,75.27,99.4,5880.37,30.35,4.068,0.043,-0.132,0.025,-75.58,4.07,10.773727,35.193616,3.655046074036242e+17,13.782278,CaIIHK_obsid-016303074_spec-55911-M31_007N34_B2_sp03-074.png,1300.797848,7.04219,1053.386495,8.248277,279.388897,18.869831,252.180364,20.87304,0.225798,0.011998,0.177206,0.009416,272.401861,24.100017,253.856281,26.677071,0.223542,0.015306, 
4434,16303087,spec-55911-M31_007N34_B2_sp03-087.fits,71.21,94.36,6037.76,32.5,4.34,0.046,-0.148,0.027,-23.2,4.34,11.022291,35.034198,3.624860013085811e+17,13.684867,CaIIHK_obsid-016303087_spec-55911-M31_007N34_B2_sp03-087.png,1361.756651,7.727279,1063.783154,8.618653,316.801813,21.547819,275.248759,22.127099,0.24409,0.012787,0.191562,0.010035,313.345831,27.588069,272.754203,28.287152,0.241637,0.016331, 
4435,16303089,spec-55911-M31_007N34_B2_sp03-089.fits,67.35,86.01,6165.66,31.36,4.117,0.044,-0.489,0.027,-8.25,4.18,10.997773,34.933792,3.624830463709924e+17,13.810415,CaIIHK_obsid-016303089_spec-55911-M31_007N34_B2_sp03-089.png,1294.821518,7.554893,1087.124641,8.692494,334.492558,21.664838,278.65854,22.615427,0.257416,0.013207,0.20202,0.010365,328.605319,27.710154,277.492186,28.915557,0.254455,0.016859, 
4436,16303106,spec-55911-M31_007N34_B2_sp03-106.fits,61.66,82.02,5846.59,32.85,4.31,0.047,-0.313,0.028,9.39,4.39,10.8715,35.343072,3.655072531034724e+17,13.926186,CaIIHK_obsid-016303106_spec-55911-M31_007N34_B2_sp03-106.png,1167.496817,7.71126,935.373125,8.887746,313.775485,20.42931,230.529285,22.407596,0.258839,0.014492,0.203137,0.011373,314.644765,26.0686,230.807907,28.617569,0.259385,0.018466, 
4437,16303107,spec-55911-M31_007N34_B2_sp03-107.fits,52.37,71.75,5643.07,38.66,4.13,0.055,-0.045,0.033,-40.61,5.21,11.151362,35.66621,3.6554192207951066e+17,14.065767,CaIIHK_obsid-016303107_spec-55911-M31_007N34_B2_sp03-107.png,761.035522,6.503176,563.276525,7.541985,177.833474,19.424469,128.309363,20.834122,0.231171,0.021579,0.181423,0.016935,172.966773,24.852781,125.424686,26.616,0.225318,0.02755, 
4438,16303133,spec-55911-M31_007N34_B2_sp03-133.fits,79.31,116.22,5491.45,42.09,4.59,0.059,0.2,0.035,-79.55,5.67,11.968995,35.47842,3.639756334058387e+17,13.59854,CaIIHK_obsid-016303133_spec-55911-M31_007N34_B2_sp03-133.png,1095.362709,6.280452,747.079941,6.894899,271.086803,17.54524,217.324804,18.571116,0.265089,0.013931,0.208042,0.010933,269.087184,22.436419,215.236037,23.748325,0.26287,0.017782, 
4439,16303135,spec-55911-M31_007N34_B2_sp03-135.fits,67.0,91.04,5928.82,35.24,4.228,0.05,0.027,0.03,-13.79,4.7,11.718619,35.459679,3.64019888748854e+17,13.65662,CaIIHK_obsid-016303135_spec-55911-M31_007N34_B2_sp03-135.png,1422.282224,8.693045,1122.635958,9.848978,375.227782,23.494942,285.070016,25.556637,0.259457,0.013707,0.203622,0.010757,369.66405,30.061727,279.947639,32.681436,0.255258,0.017498, 
4440,16303177,spec-55911-M31_007N34_B2_sp03-177.fits,51.33,72.59,5781.63,37.59,4.356,0.054,0.12,0.033,-70.24,5.08,11.204962,34.958314,3.624813627439128e+17,14.10964,CaIIHK_obsid-016303177_spec-55911-M31_007N34_B2_sp03-177.png,639.170053,5.842184,474.327229,6.882356,129.599414,17.167747,99.649348,19.124991,0.205882,0.023141,0.161576,0.018161,126.478512,21.941707,97.385168,24.457922,0.201046,0.029554, 
4441,16303197,spec-55911-M31_007N34_B2_sp03-197.fits,67.77,92.96,5814.85,36.34,4.08,0.051,0.296,0.031,-62.29,4.85,11.475885,34.88784,3.6245280980133914e+17,13.783692,CaIIHK_obsid-016303197_spec-55911-M31_007N34_B2_sp03-197.png,1025.451986,6.455641,768.522986,7.541468,243.3517,18.179261,180.578399,19.911253,0.236308,0.015086,0.185454,0.011839,242.461833,23.229124,179.086379,25.479669,0.23498,0.019263, 
4442,16304025,spec-55911-M31_007N34_B2_sp04-025.fits,66.66,115.08,5751.58,29.7,4.294,0.042,-0.054,0.025,-73.6,3.96,11.935014,35.292509,3.639558765562931e+17,13.882045,CaIIHK_obsid-016304025_spec-55911-M31_007N34_B2_sp04-025.png,1216.549784,6.914803,939.954019,7.934447,253.40585,18.69628,214.00384,19.838815,0.216744,0.012685,0.170101,0.009955,251.149448,23.940437,210.970161,25.349989,0.214291,0.016202, 
4443,16304031,spec-55911-M31_007N34_B2_sp04-031.fits,53.13,79.19,6459.39,36.07,4.232,0.051,-0.033,0.031,-10.52,4.86,12.163248,35.562049,3.640005399203054e+17,13.844356,CaIIHK_obsid-016304031_spec-55911-M31_007N34_B2_sp04-031.png,1100.333106,7.061331,937.05528,8.169756,233.945436,19.152973,180.417001,20.680167,0.203379,0.013877,0.159612,0.010891,227.779223,24.471392,173.317981,26.369432,0.196868,0.017688, 
4444,16304039,spec-55911-M31_007N34_B2_sp04-039.fits,63.91,108.71,5491.54,35.7,4.423,0.051,0.003,0.03,32.38,4.76,12.321663,35.507831,3.639860100469413e+17,13.625981,CaIIHK_obsid-016304039_spec-55911-M31_007N34_B2_sp04-039.png,1203.826772,7.378377,874.009616,-9999.0,263.215835,19.843452,216.986621,21.097594,0.231107,-9999.0,0.181373,-9999.0,259.437658,25.326385,216.056069,26.933156,0.228841,-9999.0,uncertainty=-9999
4445,16304067,spec-55911-M31_007N34_B2_sp04-067.fits,60.26,92.86,5852.59,31.15,4.083,0.044,-0.214,0.027,-48.11,4.16,13.078322,35.147342,3.637307816147195e+17,13.704023,CaIIHK_obsid-016304067_spec-55911-M31_007N34_B2_sp04-067.png,1127.064468,6.643318,940.483429,8.167354,216.932887,16.923174,206.111207,20.04838,0.204612,0.012732,0.160579,0.009992,205.569399,21.529095,204.024848,25.616439,0.198106,0.016216, 
4446,16304080,spec-55911-M31_007N34_B2_sp04-080.fits,55.67,99.93,5593.34,35.76,4.027,0.051,0.356,0.031,-40.37,4.8,12.585842,34.444318,3.636718589590433e+17,13.853519,CaIIHK_obsid-016304080_spec-55911-M31_007N34_B2_sp04-080.png,856.356161,6.402217,619.922209,7.434321,157.850857,18.266357,127.540417,20.117604,0.193318,0.018451,0.151716,0.014481,153.2732,23.334257,123.138366,25.75521,0.187235,0.023574, 
4447,16304091,spec-55911-M31_007N34_B2_sp04-091.fits,64.45,105.37,5667.91,33.91,4.297,0.048,-0.229,0.029,-0.14,4.52,12.647572,34.392706,3.636678045099191e+17,14.030781,CaIIHK_obsid-016304091_spec-55911-M31_007N34_B2_sp04-091.png,1170.896672,7.08142,924.761314,8.014126,251.741428,19.338549,195.475572,21.172344,0.213402,0.013726,0.167478,0.010772,247.894832,24.686758,187.477323,27.060141,0.20775,0.017511, 
4448,16304180,spec-55911-M31_007N34_B2_sp04-180.fits,55.89,90.3,5815.62,35.89,4.177,0.051,-0.38,0.031,-19.55,4.82,12.417692,34.794471,3.637392727657857e+17,14.121084,CaIIHK_obsid-016304180_spec-55911-M31_007N34_B2_sp04-180.png,912.289197,6.404028,741.179547,7.491532,205.071233,19.39333,189.576292,21.656441,0.238679,0.017639,0.187315,0.013843,201.27131,24.750641,189.310172,27.707966,0.236219,0.022514, 
4449,16305018,spec-55911-M31_007N34_B2_sp05-018.fits,60.1,89.09,5740.7,32.92,4.076,0.047,0.142,0.028,-36.89,4.4,12.396749,33.689914,3.61372986303712e+17,13.64836,CaIIHK_obsid-016305018_spec-55911-M31_007N34_B2_sp05-018.png,1382.765934,13.291837,1072.287878,17.918095,264.758359,48.843776,216.843205,52.929215,0.196167,0.02939,0.153952,0.023066,256.329497,62.530518,208.677499,67.665216,0.189408,0.037568, 
