,indice_i,indice_j,sln_1,sln_2
7956,124,29,,
7957,124,30,,
7958,124,31,,
7959,124,34,,
7960,124,36,,
7961,124,39,,
7962,124,43,,
7963,124,44,,
7964,124,45,,
7965,124,46,,
7966,124,48,,
7967,124,49,,
7968,124,69,,
7969,124,70,,
7970,124,73,,
7971,124,80,,
7972,124,81,,
7973,124,82,,
7974,124,83,,
7975,124,84,,
7976,124,85,,
7977,124,90,,
7978,124,92,,
7979,124,101,,
7980,124,102,,
7981,124,103,,
7982,124,104,,
7983,124,106,,
7984,124,107,,
7985,124,108,,
7986,124,110,,
7987,124,121,,
7988,124,125,,
7989,124,126,,
7990,124,127,,
7991,124,128,,
7992,124,132,,
7993,124,133,,
7994,124,145,,
7995,124,146,,
7996,124,157,,
7997,124,161,,
7998,124,173,,
7999,124,193,,
8000,124,198,,
8001,124,199,,
8002,125,0,,
8003,125,1,,
8004,125,2,,
8005,125,18,,
8006,125,26,,
8007,125,27,,
8008,125,28,,
8009,125,29,,
8010,125,30,,
8011,125,31,,
8012,125,32,,
8013,125,34,,
8014,125,38,,
8015,125,40,,
8016,125,43,,
8017,125,44,,
8018,125,45,,
8019,125,46,,
8020,125,47,,
8021,125,48,,
8022,125,49,,
8023,125,50,,
8024,125,55,,
8025,125,68,,
8026,125,69,,
8027,125,70,,
8028,125,71,,
8029,125,73,,
8030,125,74,,
8031,125,76,,
8032,125,79,,
8033,125,80,,
8034,125,81,,
8035,125,82,,
8036,125,83,,
8037,125,84,,
8038,125,85,,
8039,125,89,,
8040,125,90,,
8041,125,94,,
8042,125,95,,
8043,125,97,,
8044,125,101,,
8045,125,102,,
8046,125,103,,
8047,125,104,,
8048,125,105,,
8049,125,107,,
8050,125,109,,
8051,125,122,,
8052,125,123,,
8053,125,125,,
8054,125,126,,
8055,125,127,,
8056,125,128,,
8057,125,129,,
8058,125,131,,
8059,125,132,,
8060,125,138,,
8061,125,161,,
8062,126,0,,
8063,126,1,,
8064,126,2,,
8065,126,3,,
8066,126,18,,
8067,126,19,,
8068,126,25,,
8069,126,26,,
8070,126,27,,
8071,126,28,,
8072,126,29,,
8073,126,30,,
8074,126,31,,
8075,126,33,,
8076,126,40,,
8077,126,41,,
8078,126,43,,
8079,126,44,,
8080,126,45,,
8081,126,46,,
8082,126,47,,
8083,126,48,,
8084,126,49,,
8085,126,68,,
8086,126,69,,
8087,126,70,,
8088,126,71,,
8089,126,72,,
8090,126,74,,
8091,126,75,,
8092,126,76,,
8093,126,77,,
8094,126,81,,
8095,126,82,,
8096,126,83,,
8097,126,84,,
8098,126,85,,
8099,126,90,,
8100,126,94,,
8101,126,100,,
8102,126,103,,
8103,126,104,,
8104,126,105,,
8105,126,106,,
8106,126,120,,
8107,126,121,,
8108,126,122,,
8109,126,125,,
8110,126,126,,
8111,126,127,,
8112,126,128,,
8113,126,130,,
8114,126,147,,
8115,126,150,,
8116,126,167,,
8117,126,168,,
8118,126,169,,
8119,127,4,,
8120,127,19,,
8121,127,20,,
8122,127,21,,
8123,127,22,,
8124,127,24,,
8125,127,25,,
8126,127,26,,
8127,127,27,,
8128,127,28,,
8129,127,29,,
8130,127,30,,
8131,127,31,,
8132,127,32,,
8133,127,33,,
8134,127,34,,
8135,127,35,,
8136,127,38,,
8137,127,40,,
8138,127,41,,
8139,127,42,,
8140,127,46,,
8141,127,47,,
8142,127,48,,
8143,127,49,,
8144,127,50,,
8145,127,52,,
8146,127,67,,
8147,127,68,,
8148,127,69,,
8149,127,70,,
8150,127,71,,
8151,127,74,,
8152,127,75,,
8153,127,76,,
8154,127,77,,
8155,127,81,,
8156,127,82,,
8157,127,83,,
8158,127,84,,
8159,127,85,,
8160,127,86,,
8161,127,87,,
8162,127,89,,
8163,127,90,,
8164,127,103,,
8165,127,104,,
8166,127,105,,
8167,127,113,,
8168,127,114,,
8169,127,116,,
8170,127,119,,
8171,127,120,,
8172,127,121,,
8173,127,124,,
8174,127,125,,
8175,127,126,,
8176,127,127,,
8177,127,128,,
8178,127,129,,
8179,127,131,,
8180,127,132,,
8181,127,140,,
8182,128,20,,
8183,128,21,,
8184,128,25,,
8185,128,26,,
8186,128,29,,
8187,128,30,,
8188,128,31,,
8189,128,32,,
8190,128,33,,
8191,128,34,,
8192,128,35,,
8193,128,36,,
8194,128,37,,
8195,128,38,,
8196,128,39,,
8197,128,40,,
8198,128,41,,
8199,128,42,,
8200,128,43,,
8201,128,45,,
8202,128,46,,
8203,128,47,,
8204,128,48,,
8205,128,49,,
8206,128,59,,
8207,128,60,,
8208,128,65,,
8209,128,66,,
8210,128,68,,
8211,128,69,,
8212,128,70,,
8213,128,71,,
8214,128,72,,
8215,128,74,,
8216,128,75,,
8217,128,76,,
8218,128,77,,
8219,128,78,,
8220,128,83,,
8221,128,84,,
8222,128,85,,
8223,128,86,,
8224,128,107,,
8225,128,109,,
8226,128,112,,
8227,128,113,,
8228,128,117,,
8229,128,124,,
8230,128,125,,
8231,128,129,,
8232,128,132,,
8233,128,156,,
8234,128,159,,
8235,128,172,,
8236,128,173,,
8237,128,174,,
8238,128,175,,
8239,128,187,,
8240,129,0,,
8241,129,3,,
8242,129,7,,
8243,129,14,,
8244,129,15,,
8245,129,21,,
8246,129,22,,
8247,129,30,,
8248,129,32,,
8249,129,33,,
8250,129,34,,
8251,129,35,,
8252,129,38,,
8253,129,39,,
8254,129,40,,
8255,129,41,,
8256,129,42,,
8257,129,48,,
8258,129,49,,
8259,129,51,,
8260,129,53,,
8261,129,54,,
8262,129,57,,
8263,129,59,,
8264,129,60,,
8265,129,61,,
8266,129,65,,
8267,129,66,,
8268,129,69,,
8269,129,70,,
8270,129,71,,
8271,129,72,,
8272,129,75,,
8273,129,77,,
8274,129,84,,
8275,129,85,,
8276,129,86,,
8277,129,87,,
8278,129,94,,
8279,129,95,,
8280,129,96,,
8281,129,108,,
8282,129,125,,
8283,129,171,,
8284,129,172,,
8285,129,173,,
8286,129,186,,
8287,130,7,,
8288,130,8,,
8289,130,9,,
8290,130,10,,
8291,130,16,,
8292,130,21,,
8293,130,22,,
8294,130,23,,
8295,130,27,,
8296,130,32,,
8297,130,33,,
8298,130,34,,
8299,130,35,,
8300,130,39,,
8301,130,40,,
8302,130,42,,
8303,130,50,,
8304,130,51,,
8305,130,52,,
8306,130,54,,
8307,130,55,,
8308,130,56,,
8309,130,57,,
8310,130,58,,
8311,130,59,,
8312,130,60,,
8313,130,61,,
8314,130,62,,
8315,130,64,,
8316,130,65,,
8317,130,66,,
8318,130,75,,
8319,130,76,,
8320,130,85,,
8321,130,86,,
8322,130,89,,
8323,130,90,,
8324,130,91,,
8325,130,95,,
8326,130,96,,
8327,130,97,,
8328,130,107,,
8329,130,108,,
8330,130,114,,
8331,130,120,,
8332,130,126,,
8333,130,148,,
8334,130,149,,
8335,131,4,,
8336,131,9,,
8337,131,32,,
8338,131,33,,
8339,131,34,,
8340,131,35,,
8341,131,36,,
8342,131,37,,
8343,131,40,,
8344,131,41,,
8345,131,42,,
8346,131,43,,
8347,131,50,,
8348,131,51,,
8349,131,52,,
8350,131,57,,
8351,131,58,,
8352,131,59,,
8353,131,60,,
8354,131,61,,
8355,131,62,,
8356,131,63,,
8357,131,64,,
8358,131,65,,
8359,131,66,,
8360,131,76,,
8361,131,84,,
8362,131,85,,
8363,131,86,,
8364,131,87,,
8365,131,94,,
8366,131,95,,
8367,131,96,,
8368,131,97,,
8369,131,107,,
8370,131,108,,
8371,131,114,,
8372,131,116,,
8373,131,125,,
8374,131,159,,
8375,131,162,,
8376,132,23,,
8377,132,24,,
8378,132,26,,
8379,132,31,,
8380,132,32,,
8381,132,33,,
8382,132,34,,
8383,132,35,,
8384,132,36,,
8385,132,37,,
8386,132,40,,
8387,132,41,,
8388,132,42,,
8389,132,43,,
8390,132,51,,
8391,132,57,,
8392,132,58,,
8393,132,59,,
8394,132,60,,
8395,132,61,,
8396,132,62,,
8397,132,63,,
8398,132,64,,
8399,132,65,,
8400,132,66,,
8401,132,71,,
8402,132,79,,
8403,132,84,,
8404,132,85,,
8405,132,86,,
8406,132,89,,
8407,132,90,,
8408,132,92,,
8409,132,94,,
8410,132,95,,
8411,132,96,,
8412,132,97,,
8413,132,98,,
8414,132,99,,
8415,132,100,,
8416,132,101,,
8417,132,102,,
8418,132,103,,
8419,132,104,,
8420,132,105,,
8421,132,106,,
8422,132,107,,
8423,132,111,,
8424,132,112,,
8425,132,113,,
8426,132,115,,
8427,132,116,,
8428,132,120,,
8429,132,122,,
8430,132,125,,
8431,132,153,,
8432,132,170,,
8433,132,172,,
8434,132,180,,
8435,132,186,,
8436,133,1,,
8437,133,16,,
8438,133,22,,
8439,133,23,,
8440,133,33,,
8441,133,34,,
8442,133,35,,
8443,133,36,,
8444,133,37,,
8445,133,38,,
8446,133,39,,
8447,133,41,,
8448,133,42,,
8449,133,43,,
8450,133,44,,
8451,133,45,,
8452,133,46,,
8453,133,49,,
8454,133,50,,
8455,133,52,,
8456,133,57,,
8457,133,58,,
8458,133,59,,
8459,133,60,,
8460,133,61,,
8461,133,62,,
8462,133,63,,
8463,133,64,,
8464,133,65,,
8465,133,66,,
8466,133,70,,
8467,133,72,,
8468,133,77,,
8469,133,82,,
8470,133,84,,
8471,133,85,,
8472,133,86,,
8473,133,90,,
8474,133,91,,
8475,133,94,,
8476,133,95,,
8477,133,96,,
8478,133,99,,
8479,133,100,,
8480,133,101,,
8481,133,102,,
8482,133,103,,
8483,133,104,,
8484,133,105,,
8485,133,106,,
8486,133,107,,
8487,133,108,,
8488,133,109,,
8489,133,111,,
8490,133,112,,
8491,133,113,,
8492,133,170,,
8493,133,173,,
8494,133,174,,
8495,133,182,,
8496,134,1,,
8497,134,17,,
8498,134,23,,
8499,134,24,,
8500,134,27,,
8501,134,29,,
8502,134,31,,
8503,134,34,,
8504,134,35,,
8505,134,36,,
8506,134,37,,
8507,134,38,,
8508,134,39,,
8509,134,40,,
8510,134,41,,
8511,134,42,,
8512,134,43,,
8513,134,44,,
8514,134,45,,
8515,134,46,,
8516,134,47,,
8517,134,48,,
8518,134,49,,
8519,134,52,,
8520,134,53,,
8521,134,58,,
8522,134,59,,
8523,134,60,,
8524,134,61,,
8525,134,62,,
8526,134,63,,
8527,134,64,,
8528,134,65,,
8529,134,66,,
8530,134,67,,
8531,134,68,,
8532,134,69,,
8533,134,70,,
8534,134,73,,
8535,134,76,,
8536,134,77,,
8537,134,79,,
8538,134,80,,
8539,134,83,,
8540,134,84,,
8541,134,85,,
8542,134,88,,
8543,134,90,,
8544,134,91,,
8545,134,102,,
8546,134,103,,
8547,134,104,,
8548,134,105,,
8549,134,106,,
8550,134,107,,
8551,134,108,,
8552,134,109,,
8553,134,110,,
8554,134,111,,
8555,134,112,,
8556,134,113,,
8557,134,120,,
8558,134,123,,
8559,134,136,,
8560,134,170,,
8561,134,171,,
8562,134,172,,
8563,134,173,,
8564,134,186,,
8565,135,16,,
8566,135,17,,
8567,135,25,,
8568,135,26,,
8569,135,28,,
8570,135,29,,
8571,135,32,,
8572,135,33,,
8573,135,35,,
8574,135,36,,
8575,135,37,,
8576,135,38,,
8577,135,39,,
8578,135,40,,
8579,135,41,,
8580,135,42,,
8581,135,43,,
8582,135,45,,
8583,135,46,,
8584,135,47,,
8585,135,48,,
8586,135,49,,
8587,135,50,,
8588,135,53,,
8589,135,54,,
8590,135,55,,
8591,135,59,,
8592,135,60,,
8593,135,61,,
8594,135,62,,
8595,135,63,,
8596,135,64,,
8597,135,65,,
8598,135,66,,
8599,135,67,,
8600,135,68,,
8601,135,69,,
8602,135,71,,
8603,135,74,,
8604,135,77,,
8605,135,79,,
8606,135,80,,
8607,135,81,,
8608,135,82,,
8609,135,83,,
8610,135,90,,
8611,135,91,,
8612,135,92,,
8613,135,95,,
8614,135,102,,
8615,135,103,,
8616,135,104,,
8617,135,105,,
8618,135,106,,
8619,135,107,,
8620,135,108,,
8621,135,109,,
8622,135,111,,
8623,135,113,,
8624,135,122,,
8625,135,143,,
8626,135,145,,
8627,135,146,,
8628,135,149,,
8629,135,157,,
8630,135,161,,
8631,135,169,,
8632,135,170,,
8633,135,171,,
8634,135,172,,
8635,135,178,,
8636,135,179,,
8637,135,180,,
8638,135,181,,
8639,135,185,,
8640,135,186,,
8641,135,190,,
8642,135,191,,
8643,135,192,,
8644,136,2,,
8645,136,4,,
8646,136,16,,
8647,136,17,,
8648,136,27,,
8649,136,28,,
8650,136,29,,
8651,136,30,,
8652,136,37,,
8653,136,38,,
8654,136,39,,
8655,136,40,,
8656,136,41,,
8657,136,42,,
8658,136,43,,
8659,136,44,,
8660,136,47,,
8661,136,48,,
8662,136,49,,
8663,136,50,,
8664,136,51,,
8665,136,55,,
8666,136,56,,
8667,136,59,,
8668,136,60,,
8669,136,61,,
8670,136,62,,
8671,136,63,,
8672,136,64,,
8673,136,65,,
8674,136,66,,
8675,136,67,,
8676,136,68,,
8677,136,69,,
8678,136,70,,
8679,136,71,,
8680,136,72,,
8681,136,77,,
8682,136,78,,
8683,136,79,,
8684,136,80,,
8685,136,81,,
8686,136,82,,
8687,136,83,,
8688,136,84,,
8689,136,85,,
8690,136,89,,
8691,136,90,,
8692,136,91,,
8693,136,92,,
8694,136,93,,
8695,136,94,,
8696,136,102,,
8697,136,103,,
8698,136,104,,
8699,136,105,,
8700,136,106,,
8701,136,107,,
8702,136,109,,
8703,136,112,,
8704,136,120,,
8705,136,121,,
8706,136,150,,
8707,136,151,,
8708,136,169,,
8709,136,170,,
8710,136,171,,
8711,136,172,,
8712,136,176,,
8713,136,177,,
8714,136,180,,
8715,136,183,,
8716,136,184,,
8717,136,185,,
8718,136,186,,
8719,136,187,,
8720,136,188,,
8721,137,7,,
8722,137,14,,
8723,137,17,,
8724,137,18,,
8725,137,19,,
8726,137,28,,
8727,137,29,,
8728,137,30,,
8729,137,31,,
8730,137,32,,
8731,137,33,,
8732,137,39,,
8733,137,40,,
8734,137,41,,
8735,137,42,,
8736,137,43,,
8737,137,44,,
8738,137,45,,
8739,137,46,,
8740,137,47,,
8741,137,49,,
8742,137,52,,
8743,137,53,,
8744,137,54,,
8745,137,60,,
8746,137,61,,
8747,137,62,,
8748,137,63,,
8749,137,64,,
8750,137,65,,
8751,137,66,,
8752,137,67,,
8753,137,68,,
8754,137,69,,
8755,137,70,,
8756,137,71,,
8757,137,72,,
8758,137,73,,
8759,137,74,,
8760,137,75,,
8761,137,76,,
8762,137,78,,
8763,137,79,,
8764,137,80,,
8765,137,81,,
8766,137,82,,
8767,137,83,,
8768,137,84,,
8769,137,85,,
8770,137,86,,
8771,137,87,,
8772,137,89,,
8773,137,90,,
8774,137,91,,
8775,137,92,,
8776,137,93,,
8777,137,94,,
8778,137,95,,
8779,137,101,,
8780,137,102,,
8781,137,103,,
8782,137,104,,
8783,137,105,,
8784,137,106,,
8785,137,120,,
8786,137,126,,
8787,137,134,,
8788,137,151,,
8789,137,152,,
8790,137,166,,
8791,137,167,,
8792,137,168,,
8793,137,169,,
8794,137,170,,
8795,137,171,,
8796,137,172,,
8797,137,180,,
8798,137,181,,
8799,137,182,,
8800,137,186,,
8801,137,204,,
8802,138,6,,
8803,138,9,,
8804,138,12,,
8805,138,14,,
8806,138,18,,
8807,138,19,,
8808,138,20,,
8809,138,26,,
8810,138,27,,
8811,138,28,,
8812,138,29,,
8813,138,30,,
8814,138,31,,
8815,138,32,,
8816,138,33,,
8817,138,34,,
8818,138,37,,
8819,138,40,,
8820,138,41,,
8821,138,42,,
8822,138,43,,
8823,138,44,,
8824,138,45,,
8825,138,46,,
8826,138,49,,
8827,138,50,,
8828,138,52,,
8829,138,53,,
8830,138,54,,
8831,138,61,,
8832,138,62,,
8833,138,63,,
8834,138,64,,
8835,138,65,,
8836,138,66,,
8837,138,67,,
8838,138,68,,
8839,138,69,,
8840,138,70,,
8841,138,71,,
8842,138,72,,
8843,138,73,,
8844,138,74,,
8845,138,75,,
8846,138,78,,
8847,138,79,,
8848,138,80,,
8849,138,81,,
8850,138,82,,
8851,138,83,,
8852,138,84,,
8853,138,85,,
8854,138,86,,
8855,138,87,,
8856,138,89,,
8857,138,90,,
8858,138,91,,
8859,138,93,,
8860,138,94,,
8861,138,95,,
8862,138,96,,
8863,138,97,,
8864,138,99,,
8865,138,100,,
8866,138,101,,
8867,138,102,,
8868,138,103,,
8869,138,104,,
8870,138,113,,
8871,138,120,,
8872,138,123,,
8873,138,135,,
8874,138,152,,
8875,138,155,,
8876,138,166,,
8877,138,167,,
8878,138,168,,
8879,138,169,,
8880,138,171,,
8881,138,172,,
8882,138,173,,
8883,139,4,,
8884,139,7,,
8885,139,17,,
8886,139,18,,
8887,139,19,,
8888,139,20,,
8889,139,21,,
8890,139,29,,
8891,139,31,,
8892,139,32,,
8893,139,33,,
8894,139,34,,
8895,139,35,,
8896,139,36,,
8897,139,37,,
8898,139,38,,
8899,139,39,,
8900,139,40,,
8901,139,41,,
8902,139,42,,
8903,139,43,,
8904,139,44,,
8905,139,45,,
8906,139,46,,
8907,139,47,,
8908,139,50,,
8909,139,53,,
8910,139,55,,
8911,139,60,,
8912,139,62,,
8913,139,63,,
8914,139,64,,
8915,139,65,,
8916,139,66,,
8917,139,67,,
8918,139,68,,
8919,139,70,,
8920,139,71,,
8921,139,72,,
8922,139,73,,
8923,139,74,,
8924,139,75,,
8925,139,78,,
8926,139,79,,
8927,139,80,,
8928,139,81,,
8929,139,82,,
8930,139,83,,
8931,139,84,,
8932,139,85,,
8933,139,86,,
8934,139,87,,
8935,139,90,,
8936,139,91,,
8937,139,92,,
8938,139,93,,
8939,139,94,,
8940,139,95,,
8941,139,96,,
8942,139,97,,
8943,139,98,,
8944,139,99,,
8945,139,100,,
8946,139,101,,
8947,139,102,,
8948,139,103,,
8949,139,117,,
8950,139,118,,
8951,139,126,,
8952,139,127,,
8953,139,151,,
8954,139,152,,
8955,139,203,,
8956,140,12,,
8957,140,18,,
8958,140,19,,
8959,140,20,,
8960,140,21,,
8961,140,22,,
8962,140,27,,
8963,140,28,,
8964,140,29,,
8965,140,33,,
8966,140,34,,
8967,140,35,,
8968,140,36,,
8969,140,37,,
8970,140,38,,
8971,140,39,,
8972,140,40,,
8973,140,41,,
8974,140,42,,
8975,140,43,,
8976,140,44,,
8977,140,45,,
8978,140,46,,
8979,140,47,,
8980,140,48,,
8981,140,51,,
8982,140,61,,
8983,140,65,,
8984,140,66,,
8985,140,67,,
8986,140,68,,
8987,140,69,,
8988,140,70,,
8989,140,71,,
8990,140,72,,
8991,140,73,,
8992,140,74,,
8993,140,75,,
8994,140,79,,
8995,140,81,,
8996,140,82,,
8997,140,83,,
8998,140,84,,
8999,140,85,,
9000,140,86,,
9001,140,93,,
9002,140,94,,
9003,140,95,,
9004,140,96,,
9005,140,97,,
9006,140,99,,
9007,140,109,,
9008,140,111,,
9009,140,122,,
9010,140,125,,
9011,140,136,,
9012,140,137,,
9013,140,140,,
9014,140,144,,
9015,140,148,,
9016,140,149,,
9017,140,152,,
9018,140,155,,
9019,140,176,,
9020,140,196,,
9021,140,201,,
9022,141,0,,
9023,141,1,,
9024,141,12,,
9025,141,16,,
9026,141,18,,
9027,141,21,,
9028,141,22,,
9029,141,23,,
9030,141,29,,
9031,141,30,,
9032,141,31,,
9033,141,34,,
9034,141,35,,
9035,141,36,,
9036,141,37,,
9037,141,38,,
9038,141,39,,
9039,141,40,,
9040,141,41,,
9041,141,42,,
9042,141,43,,
9043,141,44,,
9044,141,45,,
9045,141,46,,
9046,141,47,,
9047,141,48,,
9048,141,49,,
9049,141,55,,
9050,141,70,,
9051,141,71,,
9052,141,72,,
9053,141,73,,
9054,141,74,,
9055,141,75,,
9056,141,76,,
9057,141,90,,
9058,141,93,,
9059,141,94,,
9060,141,95,,
9061,141,96,,
9062,141,97,,
9063,141,108,,
9064,141,109,,
9065,141,124,,
9066,141,135,,
9067,141,136,,
9068,141,138,,
9069,141,140,,
9070,141,147,,
9071,141,148,,
9072,141,149,,
9073,141,196,,
9074,141,202,,
9075,142,0,,
9076,142,1,,
9077,142,15,,
9078,142,19,,
9079,142,20,,
9080,142,21,,
9081,142,22,,
9082,142,23,,
9083,142,29,,
9084,142,30,,
9085,142,32,,
9086,142,33,,
9087,142,36,,
9088,142,37,,
9089,142,38,,
9090,142,41,,
9091,142,42,,
9092,142,43,,
9093,142,44,,
9094,142,45,,
9095,142,46,,
9096,142,47,,
9097,142,48,,
9098,142,49,,
9099,142,50,,
9100,142,72,,
9101,142,73,,
9102,142,93,,
9103,142,94,,
9104,142,95,,
9105,142,96,,
9106,142,101,,
9107,142,102,,
9108,142,103,,
9109,142,106,,
9110,142,107,,
9111,142,108,,
9112,142,109,,
9113,142,111,,
9114,142,114,,
9115,142,115,,
9116,142,121,,
9117,142,134,,
9118,142,135,,
9119,142,137,,
9120,142,138,,
9121,142,144,,
9122,142,145,,
9123,142,146,,
9124,142,147,,
9125,142,190,,
9126,142,193,,
9127,142,194,,
9128,142,196,,
9129,143,0,,
9130,143,1,,
9131,143,4,,
9132,143,5,,
9133,143,6,,
9134,143,7,,
9135,143,8,,
9136,143,13,,
9137,143,14,,
9138,143,15,,
9139,143,18,,
9140,143,22,,
9141,143,23,,
9142,143,24,,
9143,143,26,,
9144,143,27,,
9145,143,35,,
9146,143,45,,
9147,143,46,,
9148,143,47,,
9149,143,48,,
9150,143,49,,
9151,143,50,,
9152,143,51,,
9153,143,64,,
9154,143,70,,
9155,143,87,,
9156,143,92,,
9157,143,93,,
9158,143,94,,
9159,143,100,,
9160,143,101,,
9161,143,102,,
9162,143,103,,
9163,143,104,,
9164,143,105,,
9165,143,106,,
9166,143,107,,
9167,143,108,,
9168,143,109,,
9169,143,112,,
9170,143,113,,
9171,143,114,,
9172,143,124,,
9173,143,132,,
9174,143,133,,
9175,143,136,,
9176,143,142,,
9177,143,143,,
9178,143,144,,
9179,143,145,,
9180,143,146,,
9181,143,147,,
9182,143,148,,
9183,143,151,,
9184,143,152,,
9185,143,164,,
9186,143,165,,
9187,143,166,,
9188,143,167,,
9189,143,192,,
9190,144,0,,
9191,144,1,,
9192,144,2,,
9193,144,11,,
9194,144,12,,
9195,144,13,,
9196,144,21,,
9197,144,22,,
9198,144,23,,
9199,144,24,,
9200,144,25,,
9201,144,26,,
9202,144,27,,
9203,144,28,,
9204,144,35,,
9205,144,47,,
9206,144,48,,
9207,144,49,,
9208,144,50,,
9209,144,51,,
9210,144,68,,
9211,144,69,,
9212,144,87,,
9213,144,92,,
9214,144,93,,
9215,144,98,,
9216,144,99,,
9217,144,100,,
9218,144,101,,
9219,144,102,,
9220,144,103,,
9221,144,104,,
9222,144,105,,
9223,144,106,,
9224,144,107,,
9225,144,108,,
9226,144,109,,
9227,144,113,,
9228,144,126,,
9229,144,132,,
9230,144,135,,
9231,144,137,,
9232,144,138,,
9233,144,139,,
9234,144,140,,
9235,144,141,,
9236,144,142,,
9237,144,143,,
9238,144,144,,
9239,144,145,,
9240,144,147,,
9241,144,150,,
9242,144,151,,
9243,144,153,,
9244,144,166,,
9245,144,167,,
9246,144,168,,
9247,144,172,,
9248,144,182,,
9249,144,183,,
9250,145,0,,
9251,145,1,,
9252,145,2,,
9253,145,5,,
9254,145,9,,
9255,145,10,,
9256,145,20,,
9257,145,21,,
9258,145,22,,
9259,145,23,,
9260,145,24,,
9261,145,25,,
9262,145,26,,
9263,145,27,,
9264,145,34,,
9265,145,35,,
9266,145,43,,
9267,145,49,,
9268,145,64,,
9269,145,66,,
9270,145,67,,
9271,145,68,,
9272,145,71,,
9273,145,91,,
9274,145,92,,
9275,145,93,,
9276,145,98,,
9277,145,99,,
9278,145,101,,
9279,145,102,,
9280,145,103,,
9281,145,104,,
9282,145,105,,
9283,145,106,,
9284,145,111,,
9285,145,114,,
9286,145,115,,
9287,145,117,,
9288,145,121,,
9289,145,122,,
9290,145,123,,
9291,145,124,,
9292,145,125,,
9293,145,135,,
9294,145,136,,
9295,145,137,,
9296,145,138,,
9297,145,139,,
9298,145,142,,
9299,145,143,,
9300,145,144,,
9301,145,145,,
9302,145,146,,
9303,145,149,,
9304,145,150,,
9305,145,151,,
9306,145,157,,
9307,145,169,,
9308,145,177,,
9309,145,186,,
9310,145,189,,
9311,146,0,,
9312,146,1,,
9313,146,10,,
9314,146,11,,
9315,146,12,,
9316,146,13,,
9317,146,14,,
9318,146,21,,
9319,146,24,,
9320,146,25,,
9321,146,26,,
9322,146,27,,
9323,146,28,,
9324,146,29,,
9325,146,45,,
9326,146,65,,
9327,146,66,,
9328,146,67,,
9329,146,68,,
9330,146,69,,
9331,146,70,,
9332,146,76,,
9333,146,90,,
9334,146,91,,
9335,146,92,,
9336,146,93,,
9337,146,114,,
9338,146,116,,
9339,146,120,,
9340,146,121,,
9341,146,122,,
9342,146,123,,
9343,146,124,,
9344,146,125,,
9345,146,131,,
9346,146,132,,
9347,146,133,,
9348,146,134,,
9349,146,135,,
9350,146,136,,
9351,146,137,,
9352,146,138,,
9353,146,143,,
9354,146,145,,
9355,146,147,,
9356,146,148,,
9357,146,176,,
9358,146,177,,
9359,146,184,,
9360,146,185,,
9361,146,186,,
9362,146,188,,
9363,147,0,,
9364,147,1,,
9365,147,2,,
9366,147,4,,
9367,147,11,,
9368,147,12,,
9369,147,20,,
9370,147,26,,
9371,147,27,,
9372,147,41,,
9373,147,56,,
9374,147,69,,
9375,147,72,,
9376,147,73,,
9377,147,76,,
9378,147,78,,
9379,147,85,,
9380,147,86,,
9381,147,87,,
9382,147,88,,
9383,147,89,,
9384,147,90,,
9385,147,91,,
9386,147,92,,
9387,147,93,,
9388,147,94,,
9389,147,95,,
9390,147,111,,
9391,147,112,,
9392,147,114,,
9393,147,115,,
9394,147,117,,
9395,147,118,,
9396,147,119,,
9397,147,120,,
9398,147,121,,
9399,147,122,,
9400,147,123,,
9401,147,124,,
9402,147,129,,
9403,147,130,,
9404,147,131,,
9405,147,132,,
9406,147,133,,
9407,147,134,,
9408,147,135,,
9409,147,136,,
9410,147,137,,
9411,147,145,,
9412,147,146,,
9413,147,147,,
9414,147,148,,
9415,147,160,,
9416,147,167,,
9417,147,175,,
9418,147,176,,
9419,147,177,,
9420,147,178,,
9421,147,184,,
9422,148,0,,
9423,148,1,,
9424,148,2,,
9425,148,5,,
9426,148,6,,
9427,148,8,,
9428,148,21,,
9429,148,22,,
9430,148,26,,
9431,148,27,,
9432,148,28,,
9433,148,37,,
9434,148,45,,
9435,148,46,,
9436,148,55,,
9437,148,56,,
9438,148,57,,
9439,148,58,,
9440,148,59,,
9441,148,60,,
9442,148,71,,
9443,148,72,,
9444,148,73,,
9445,148,74,,
9446,148,75,,
9447,148,78,,
9448,148,79,,
9449,148,82,,
9450,148,83,,
9451,148,84,,
9452,148,85,,
9453,148,86,,
9454,148,87,,
9455,148,88,,
9456,148,89,,
9457,148,90,,
9458,148,91,,
9459,148,92,,
9460,148,93,,
9461,148,94,,
9462,148,95,,
9463,148,110,,
9464,148,111,,
9465,148,112,,
9466,148,114,,
9467,148,116,,
9468,148,117,,
9469,148,118,,
9470,148,119,,
9471,148,120,,
9472,148,121,,
9473,148,122,,
9474,148,123,,
9475,148,124,,
9476,148,127,,
9477,148,128,,
9478,148,129,,
9479,148,130,,
9480,148,131,,
9481,148,132,,
9482,148,133,,
9483,148,134,,
9484,148,145,,
9485,148,146,,
9486,148,161,,
9487,148,167,,
9488,148,175,,
9489,148,177,,
9490,148,187,,
9491,148,188,,
9492,149,0,,
9493,149,1,,
9494,149,2,,
9495,149,5,,
9496,149,6,,
9497,149,7,,
9498,149,8,,
9499,149,10,,
9500,149,12,,
9501,149,14,,
9502,149,19,,
9503,149,21,,
9504,149,22,,
9505,149,23,,
9506,149,27,,
9507,149,28,,
9508,149,29,,
